NAME,ADDRESS,STATE,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE,PT_ENROLL,FT_ENROLL,TOT_ENROLL,TOT_EMPLOY,NAICS_DESC,EMPLOYEE/STUDENT RATIO,INCOME,POPULATION
Everest College-Kansas City,1740 W 92nd St,MO,64114,private for profit,Jackson,38.963335,-94.607315,0,306,306,49,Other Technical and Trade Schools,6.244897959183674,"57,946","6,137,428"
Professional Massage Training Center,229 East Commercial Street,MO,65803,private for profit,Greene,37.229872,-93.291313,0,93,93,16,Other Technical and Trade Schools,5.8125,"57,946","6,137,428"
Anthem College-Fenton,645 Gravois Bluffs Blvd,MO,63026,private for profit,St. Louis,38.508985,-90.435869,0,193,193,44,Junior Colleges,4.386363636363637,"57,946","6,137,428"
Eclipse School of Cosmetology and Barbering,52 s. plaza way,MO,63701,private for profit,Cape Girardeau,37.305615,-89.547135,0,104,104,11,Cosmetology and Barber Schools,9.454545454545457,"57,946","6,137,428"
University of Phoenix-Springfield  Campus,1343 E Kingsley St,MO,65804,private for profit,Greene,37.141218,-93.273576,0,157,157,43,"Colleges, Universities, and Professional Schools",3.651162790697674,"57,946","6,137,428"
Vatterott College-St Charles,3550 W. Clay Street,MO,63301,private for profit,St. Charles,38.804226,-90.683724,0,233,233,28,Junior Colleges,8.321428571428571,"57,946","6,137,428"
ITT Technical Institute-Kansas City,9150 East 41st Place,MO,64133,private for profit,Jackson,39.04798,-94.474973,178,347,525,89,"Colleges, Universities, and Professional Schools",5.898876404494382,"57,946","6,137,428"
Anthem College-Kansas City,9001 State Line Rd,MO,64114,private for profit,Jackson,38.96611,-94.607614,0,200,200,52,Junior Colleges,3.8461538461538463,"57,946","6,137,428"
WellSpring School of Allied Health,9140 Ward Pkwy Ste 100,MO,64114,private for profit,Jackson,38.963226,-94.604997,61,64,125,27,Other Technical and Trade Schools,4.62962962962963,"57,946","6,137,428"
Hair Academy 110,110 N Franklin,MO,63501,private for profit,Adair,40.195107,-92.582872,0,23,23,4,Cosmetology and Barber Schools,5.75,"57,946","6,137,428"
Trend Setters School of Cosmetology,835 S Kingshighway,MO,63703,private for profit,Cape Girardeau,37.284689,-89.556509,0,11,11,8,Cosmetology and Barber Schools,1.375,"57,946","6,137,428"
Academy of Hair Design,1834 S Glenstone,MO,65804,private for profit,Greene,37.179756,-93.263613,9,81,90,18,Cosmetology and Barber Schools,5.0,"57,946","6,137,428"
Pinnacle Career Institute√North Kansas City,11500 N Ambassador Ste 221,MO,64153,private for profit,Platte,39.301199,-94.684474,0,167,167,22,Junior Colleges,7.590909090909091,"57,946","6,137,428"
National American University-Zona Rosa,7490 NW 87th Street,MO,64153,private for profit,Jackson,38.967346,-94.500869,442,71,513,53,"Colleges, Universities, and Professional Schools",9.679245283018869,"57,946","6,137,428"
Everest College-Earth City,3420 Rider Trail South,MO,63045,private for profit,St. Louis,38.758834,-90.458969,0,558,558,61,Other Technical and Trade Schools,9.147540983606556,"57,946","6,137,428"
L'Ecole Culinaire,9811 South Forty Drive,MO,63124,private for profit,St. Louis,38.635397,-90.392161,0,306,306,37,Junior Colleges,8.27027027027027,"57,946","6,137,428"
Heritage College-Kansas City,1200 East 104th Street,MO,64131,private for profit,Jackson,38.939585,-94.576787,0,707,707,56,Junior Colleges,12.625,"57,946","6,137,428"
Regency Beauty Institute-Independence,14133 East US Highway 40,MO,64136,private for profit,Jackson,39.033691,-94.412518,0,59,59,6,Cosmetology and Barber Schools,9.833333333333334,"57,946","6,137,428"
Regency Beauty Institute-St Peters,259 Salt Lick Road,MO,63376,private for profit,St. Charles,38.799569,-90.654425,23,65,88,7,Cosmetology and Barber Schools,12.571428571428571,"57,946","6,137,428"
Regency Beauty Institute-Mehlville,4468 Lemay Ferry Road,MO,64129,private for profit,St. Louis,38.499384,-90.333587,0,54,54,6,Cosmetology and Barber Schools,9.0,"57,946","6,137,428"
William Jewell College,500 College Hill,MO,64068,private non-profit,Clay,39.249036,-94.41147,41,1011,1052,330,"Colleges, Universities, and Professional Schools",3.187878787878788,"57,946","6,137,428"
Lindenwood University,209 S Kingshighway,MO,63301,private non-profit,St. Charles,38.786679,-90.501718,2903,9000,11903,1486,"Colleges, Universities, and Professional Schools",8.010094212651413,"57,946","6,137,428"
St Charles Community College,4601 Mid Rivers Mall Dr,MO,63376,public,St. Charles,38.761339,-90.641555,3986,3738,7724,954,Junior Colleges,8.09643605870021,"57,946","6,137,428"
Dallas County Technical Center,33 Vo-Tech Road,MO,65685,public,Dallas,37.754361,-93.141734,1,11,12,18,Other Technical and Trade Schools,0.6666666666666666,"57,946","6,137,428"
Herndon Career Center,11501 East 350 Highway,MO,64138,public,Jackson,38.976045,-94.44857,3,0,3,22,Other Technical and Trade Schools,0.1363636363636363,"57,946","6,137,428"
Metro Business College-Arnold,2132 Tenbrook Rd,MO,63010,private for profit,Jefferson,38.448037,-90.367092,19,30,49,14,Junior Colleges,3.5,"57,946","6,137,428"
Le Cordon Bleu College of Culinary Arts-St. Louis,7898 Veterans Memorial Pkwy,MO,63376,private for profit,St. Charles,38.801588,-90.660121,0,346,346,37,Fine Arts Schools,9.35135135135135,"57,946","6,137,428"
Grantham University,7200 NW 86th St,MO,64153,private for profit,Platte,39.250471,-94.664394,5715,4224,9939,502,"Colleges, Universities, and Professional Schools",19.79880478087649,"57,946","6,137,428"
ITT Technical Institute√Springfield,3216 S. National Ave,MO,65807,private for profit,Greene,37.154882,-93.275957,78,186,264,46,Junior Colleges,5.739130434782608,"57,946","6,137,428"
American College of Technology,2700 N Belt Hwy Ste 201,MO,64506,private for profit,Buchanan,39.775253,-94.832627,0,304,304,30,Computer Training,10.133333333333333,"57,946","6,137,428"
City Vision College,712 E 31ST STREET,MO,64109,private non-profit,Jackson,39.070953,-94.576142,27,24,51,26,"Colleges, Universities, and Professional Schools",1.9615384615384608,"57,946","6,137,428"
Transformed Barber and Cosmetology Academy,5720 E Bannister Rd,MO,64137,private for profit,Jackson,38.953431,-94.522534,61,26,87,12,Cosmetology and Barber Schools,7.25,"57,946","6,137,428"
Columbia College,1001 Rogers Street,MO,65216,private non-profit,Boone,38.957388,-92.326354,7471,10359,17830,1562,"Colleges, Universities, and Professional Schools",11.414852752880922,"57,946","6,137,428"
East Central College,1964 Prairie Dell Rd,MO,63084,public,Franklin,38.430943,-90.978561,2071,1972,4043,425,Junior Colleges,9.512941176470587,"57,946","6,137,428"
Central Bible College,3000 N Grant Ave,MO,65803,private non-profit,Greene,37.253192,-93.2947,79,374,453,100,"Colleges, Universities, and Professional Schools",4.53,"57,946","6,137,428"
Baptist Bible College,628 E Kearney,MO,65803,private non-profit,Greene,37.240218,-93.28343,106,284,390,99,"Colleges, Universities, and Professional Schools",3.939393939393939,"57,946","6,137,428"
Drury University,900 N.Benton,MO,65802,private non-profit,Greene,37.219681,-93.286192,1648,3580,5228,877,"Colleges, Universities, and Professional Schools",5.961231470923603,"57,946","6,137,428"
Vatterott College-Springfield,3850 South Campbell,MO,65807,private for profit,Greene,37.144118,-93.294427,0,260,260,36,Junior Colleges,7.222222222222222,"57,946","6,137,428"
Saint Paul School of Theology,5123 E Truman Road,MO,64127,private non-profit,Jackson,39.092989,-94.521438,52,154,206,70,"Colleges, Universities, and Professional Schools",2.942857142857143,"57,946","6,137,428"
University of Missouri-Kansas City,5100 Rockhill Rd,MO,64110,public,Jackson,39.035057,-94.576648,6181,9809,15990,3425,"Colleges, Universities, and Professional Schools",4.668613138686132,"57,946","6,137,428"
Rockhurst University,1100 Rockhurst Rd,MO,64110,private non-profit,Jackson,39.031642,-94.571534,913,1895,2808,478,"Colleges, Universities, and Professional Schools",5.874476987447698,"57,946","6,137,428"
Nazarene Theological Seminary,1700 E Meyer Blvd,MO,64131,private non-profit,Jackson,39.009265,-94.565781,156,80,236,66,"Colleges, Universities, and Professional Schools",3.575757575757576,"57,946","6,137,428"
